,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,24298,119,Totem,330,275,280.5,39270,0.06411637931,18.0,,,24298,5,Totem,,,,,,,,,,,,,,,,,,,,
,24280,134,Venom Sac,565,426,480.25,75710,0.07219827586,34.7,,,24280,8,Venom Sac,,,,,,,,,,,,,,,,,,,,
,24287,28,Smooth Scale,426,360,362.1,11928,0.0150862069,5.5,,,24287,5,Smooth Scale,,,,,,,,,,,,,,,,,,,,
,24344,105,Bone,1384,1310,1176.4,145320,0.05657327586,66.6,,,24344,7,Bone,,,,,,,,,,,,,,,,,,,,
,24354,141,Fang,889,888,755.65,125349,0.07596982759,57.4,,,24354,9,Fang,,,,,,,,,,,,,,,,,,,,
,24281,33,Full Venom Sac,423,328,359.55,13959,0.01778017241,6.4,,,24281,2,Full Venom Sac,,,,,,,,,,,,,,,,,,,,
,24275,29,Pile of Luminous Dust,896,827,761.6,25984,0.015625,11.9,,,24275,1,Pile of Luminous Dust,,,,,,,,,,,,,,,,,,,,
,24355,20,Sharp Fang,714,558,606.9,14280,0.01077586207,6.5,,,24355,1,Sharp Fang,,,,,,,,,,,,,,,,,,,,
,24307,35,Onyx Fragment,167,104,141.95,5845,0.01885775862,2.7,,,24307,1,Onyx Fragment,,,,,,,,,,,,,,,,,,,,
,24308,8,Onyx Shard,268,145,227.8,2144,0.004310344828,1.0,,250,19731,68,Rugged Leather Section,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,24354,22,Fang,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,24286,16,Scale,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,24344,13,Bone,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,19743,59,Linen Scrap,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,24348,15,Claw,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,24355,7,Sharp Fang,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,24274,22,Pile of Radiant Dust,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,24275,4,Pile of Luminous Dust,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,24280,14,Venom Sac,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,24292,15,Vial of Blood,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,24308,3,Onyx Shard,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,24298,17,Totem,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,24293,1,Vial of Thick Blood,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,24349,6,Sharp Claw,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,24281,5,Full Venom Sac,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,24307,6,Onyx Fragment,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,24287,3,Smooth Scale,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,24345,2,Heavy Bone,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,286,24280,19,Venom Sac,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,24286,15,Scale,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,24354,22,Fang,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,19743,114,Linen Scrap,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,24274,22,Pile of Radiant Dust,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,24292,19,Vial of Blood,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24293,7,Vial of Thick Blood,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24348,15,Claw,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,19731,58,Rugged Leather Section,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24298,18,Totem,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24275,3,Pile of Luminous Dust,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24307,6,Onyx Fragment,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24355,4,Sharp Fang,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24344,18,Bone,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24281,6,Full Venom Sac,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24287,2,Smooth Scale,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24345,7,Heavy Bone,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24349,3,Sharp Claw,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24308,2,Onyx Shard,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,250,24298,18,Totem,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,19731,54,Rugged Leather Section,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24344,14,Bone,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,19743,98,Linen Scrap,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24345,5,Heavy Bone,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24287,6,Smooth Scale,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24274,16,Pile of Radiant Dust,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24348,24,Claw,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24354,12,Fang,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24275,7,Pile of Luminous Dust,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24286,15,Scale,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24281,7,Full Venom Sac,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24349,2,Sharp Claw,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24292,16,Vial of Blood,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24280,13,Venom Sac,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24307,5,Onyx Fragment,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24293,4,Vial of Thick Blood,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24355,1,Sharp Fang,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24308,1,Onyx Shard,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,637,19743,204,Linen Scrap,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,19731,157,Rugged Leather Section,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24344,39,Bone,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24287,12,Smooth Scale,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24298,34,Totem,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24274,32,Pile of Radiant Dust,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24348,34,Claw,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24280,57,Venom Sac,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24286,36,Scale,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24355,7,Sharp Fang,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24354,51,Fang,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24292,41,Vial of Blood,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24293,9,Vial of Thick Blood,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24345,14,Heavy Bone,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24275,14,Pile of Luminous Dust,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24281,13,Full Venom Sac,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24307,8,Onyx Fragment,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24349,15,Sharp Claw,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24308,2,Onyx Shard,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,283,19730,70,Coarse Leather Section,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24348,29,Claw,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,19741,109,Cotton Scrap,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24354,25,Fang,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24286,23,Scale,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24292,17,Vial of Blood,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24280,23,Venom Sac,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24307,9,Onyx Fragment,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24344,14,Bone,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24298,27,Totem,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24274,18,Pile of Radiant Dust,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
